Run,Max Qualities,Avg Qualities,SoS Qualities,botkm,logchanTM_E,logchanTM_N,logchanTM_S,logchanTM_W,logFTM_CF006,logFTM_CF007,logFTM_SSF016,logFTM_SSF017,logFTM_SSF018,logFTM_SSF019,logFTM_SSF020,logFTM_SSF021,logFTM_SSF023,logFTM_SSF024,oilvismult,permmult,permmult_asph,PX1,PX2,PY1,PY2,topk,wpimult_2s,X1,X2,Y1,Y2
Scope14,174.6501121520996,142.72642389933267,93175.92343505964,0.7424751142563351,-2.269027565242194,-3.465285062757156,-4.9728418426241525,-5.458464217418934,-2.3478068824726677,0.0,-4.34908674588195,-4.297625011020804,-3.0304025668752694,-2.304872738326326,-5.795139385803834,-3.2263755140467794,0.0,-2.9865405451647087,1.0,0.3532353093710167,0.25372159933458344,34.0,38.0,24.0,41.0,53.0,0.7991058908582256,31.0,52.0,22.0,36.0
Scope15,125.33161163330078,52.79962921142578,18916.275247860496,0.602333212042066,-0.19439317137323986,-2.7182356782939796,-3.093635482032825,-2.910276000494465,-5.862471850326786,0.0,-3.728251025196216,-0.305810810422674,-4.5977887084102385,-3.361391072242833,-3.4880768448533455,-0.9192682243622343,0.0,-1.6403596362180117,1.0,0.4429384388419729,0.017357437614620927,25.0,62.0,13.0,30.0,61.0,0.3194458307739654,29.0,54.0,24.0,35.0
Scope16,88.31062316894531,21.202406141493057,6884.86707935133,0.015650624901832,-3.887400224599812,-1.261029720179316,-2.34471550077219,-3.786293790640566,-5.478006509743944,0.0,-0.7633280280679973,-2.228368711369272,-1.5829461799731472,-0.23182713671122812,-0.009478726189482423,-2.625114684250172,0.0,-2.239044274105974,1.0,0.6343539926810523,0.0730281090989359,32.0,46.0,14.0,45.0,71.0,0.44590636952163787,25.0,70.0,9.0,46.0
Scope17,111.91998291015625,30.29507107204861,12121.990414750064,0.6533873340172149,-0.6526779918458816,-4.926526816179414,-5.108825842648692,-0.7745350476082615,-3.3335157037506034,0.0,-5.687460769799502,-3.480420956045286,-5.33177334584502,-3.5199625736969087,-1.3099916466507722,-1.5103527938466002,0.0,-4.763752747741663,1.0,0.42123607066534785,0.9505433098025486,36.0,44.0,9.0,47.0,46.0,0.4876027931283184,29.0,54.0,29.0,33.0
Scope18,261.5685122013092,119.08806361092462,85789.64007177483,0.199918842032347,-0.08097953611606279,-1.2341432335697586,-0.334142111512266,-5.5939174623170045,-2.693530487682284,0.0,-4.018681035415656,-3.542592731569728,-3.771669536555946,-2.346321540077886,-0.42352454045626775,-4.387150253981178,0.0,-2.106076320433962,1.0,0.29773932907351414,0.02455732321156142,29.0,53.0,8.0,43.0,52.0,0.9112846742182068,26.0,51.0,6.0,43.0
Scope19,72.52790832519531,30.08512200249566,7231.127897042432,0.91327594768987,-1.2912367643316358,-2.37908989891659,-1.7174682922366555,-2.372063153653668,-0.2512639951805813,0.0,-5.047245821190798,-5.05760080257453,-4.687873327037706,-2.0774565034385217,-1.9021278587362263,-0.05078159803584548,0.0,-3.56134581300894,1.0,0.8468223654855677,0.630220478152583,37.0,61.0,21.0,39.0,15.0,0.9031516777899928,33.0,61.0,6.0,33.0
Scope20,261.5685122013092,197.35150660408868,178748.18504459783,0.26059766888020397,-3.1692812772073093,-1.884737408777088,-5.391059193355104,-2.8291788661594515,-0.57098534066811,0.0,-2.564557522271751,-1.9214301872899497,-5.465327272039854,-2.846815174002563,-0.8306584663076704,-3.616941558998976,0.0,-5.602930042685346,1.0,0.16360030189562977,0.06097447373092018,22.0,45.0,16.0,46.0,72.0,0.8151765610419035,27.0,69.0,26.0,32.0
Scope21,54.89695739746094,20.274859958224827,3696.617677104776,0.14612126750015297,-4.540009663091508,-2.5211138587611917,-1.8697975447023962,-5.512578399855714,-0.46398126697356634,0.0,-1.7363842635806463,-1.25853704013762,-3.5589241134692484,-5.54930677766814,-1.1134900497612357,-4.965341619623604,0.0,-3.0664328884421947,1.0,0.7409588654019229,0.04176897041919193,32.0,45.0,3.0,45.0,26.0,0.6984896871565969,33.0,69.0,12.0,44.0
Scope22,102.24687957763672,82.23061201307509,31282.649375329638,0.4229741870934681,-4.197949119311154,-1.4825005213544031,-5.714461430648334,-5.881053293430966,-0.06405828515629164,0.0,-4.3937640227151356,-2.76486786638678,-0.09735401946810018,-1.7830624285240138,-0.1037016689381467,-4.290820500909042,0.0,-0.013929490236876063,1.0,0.19199549755152295,0.02824700561092905,36.0,56.0,4.0,35.0,32.0,0.46453809061504986,38.0,49.0,12.0,37.0
Scope23,261.5685122013092,61.73769977357652,59346.00086319854,0.5489635134079519,-3.566233601140927,-4.024658317609909,-0.27631122921889784,-4.812532485687816,-1.5067174046573282,0.0,-3.5013819970161313,-0.8959244078612585,-2.4269552906525087,-2.1844239140022963,-5.8272815862006,-3.9672397327297078,0.0,-0.9908980973732637,1.0,0.11753524064238248,0.17897975884567413,34.0,40.0,8.0,47.0,45.0,0.7070950631636133,26.0,60.0,10.0,44.0
Scope24,231.94981384277344,202.72439556651645,188246.86379653378,0.009526740094079,-0.24810531590271623,-5.780649175107252,-5.688944664192498,-2.7454652335906324,-5.245224006387078,0.0,-3.252536554361601,-5.494972142282454,-0.5223191311076221,-0.7914745830061625,-4.131754443297378,-3.673187571671562,0.0,-5.15638667937099,1.0,0.10991350892142004,0.03385346928987643,34.0,50.0,5.0,44.0,29.0,0.9333001112484891,22.0,58.0,28.0,30.0
Scope25,32.975128173828125,9.52784898546007,1004.629425460007,0.97355470322058,-3.36837487054569,-1.7627985914568658,-5.861102617720458,-1.5768561379858497,-5.401836573337674,0.0,-0.05862316008974311,-5.968765712129712,-3.620720927275242,-1.2075920679464822,-4.917364341838236,-4.69545812730102,0.0,-0.8526006988065662,1.0,0.20021867005692529,0.5096707565568093,38.0,67.0,7.0,39.0,11.0,0.4682227157536716,25.0,39.0,29.0,38.0
Scope26,103.36358642578125,74.50784810384114,26510.04899461835,0.8310344971123089,-2.4210151992857365,-0.9857493683313656,-4.8764378116231075,-0.0731582636192698,-1.624665042928032,0.0,-2.3070867551663037,-2.5660835977423435,-3.391517620295208,-0.45001253132303365,-4.392727536272099,-1.405175074105248,0.0,-5.706033813537804,1.0,0.5148532491930818,0.05404847743732716,24.0,66.0,5.0,38.0,62.0,0.5672447434982535,28.0,43.0,9.0,32.0
Scope27,29.945159912109375,11.417599148220486,1034.933751961682,0.4418740230635267,-1.1863452564784804,-5.910777283953894,-5.422842258785664,-0.5989024493218675,-4.604620117936513,0.0,-5.638344579114504,-5.860164857472828,-2.823246423447331,-2.272526729164074,-0.2223594113231524,-4.889943207322662,0.0,-3.729317230069542,1.0,0.24591859425568152,0.14035838525078176,35.0,41.0,26.0,42.0,23.0,0.3954862014097467,25.0,42.0,16.0,48.0
Scope28,156.37859344482422,58.85759056939019,27620.557076147088,0.09995204597945001,-5.444234952773172,-2.9760337806108934,-3.3363726011397086,-3.5657178275774486,-4.428509929205772,0.0,-2.9270523630983405,-1.718891257287324,-2.542145360402351,-3.8395050541816858,-5.960937047352762,-2.476910010338128,0.0,-2.471866743706233,1.0,0.4537623003792748,0.4316668827537863,22.0,65.0,23.0,34.0,44.0,0.6380052320605816,25.0,60.0,28.0,39.0
Scope29,32.22564697265625,17.594684176974827,1852.7460779094836,0.053357391201037996,-3.704063359155594,-5.6344558906152,-3.90606022307196,-1.9985357826425343,-5.889194160730668,0.0,-4.531598899809774,-0.5936366876159873,-4.073448045206532,-3.7133714399582822,-1.4947198489824602,-0.5216834688582832,0.0,-0.24951486739308582,1.0,0.7204876029622546,0.04578986435875231,36.0,47.0,24.0,33.0,21.0,0.7230739144667455,38.0,53.0,25.0,40.0
Scope30,26.831344604492188,9.190834893120659,755.4206278008642,0.028530300106923978,-4.876005689778642,-2.0987861942750223,-2.259798205252278,-5.567575039983636,-0.6789830258182388,0.0,-2.217684132009348,-1.1765504019061321,-4.881591717091176,-3.945387378726288,-4.283362520872476,-1.8616008947167977,0.0,-1.495469408798412,1.0,0.5683293747689103,0.16108626547275398,30.0,70.0,28.0,39.0,27.0,0.338968139933975,32.0,57.0,22.0,33.0
Scope31,93.30462646484375,76.78898620605469,27599.42983361159,0.4314353803425466,-0.6782852905717078,-4.333211285292156,-0.9290703505712159,-2.2133040345197643,-4.520526137116698,0.0,-5.210470508867376,-2.1309153131885403,-5.356875248767914,-5.937668252828298,-0.2845571169927421,-4.17493883786427,0.0,-2.341604450236476,1.0,0.10520175495401707,0.010470589631974062,23.0,52.0,21.0,48.0,19.0,0.7568627409179343,27.0,51.0,28.0,40.0
Scope32,261.5685122013092,95.00660202238295,69763.49111034512,0.126864018898391,-1.438933860282006,-1.169273996993196,-2.429082574976882,-4.943212360844058,-5.092054673360514,0.0,-4.150217691377106,-4.757887371322272,-2.804012995607849,-1.3586029140766263,-0.7180541326467065,-1.2650206391942458,0.0,-1.2037773719024099,1.0,0.13004931823130017,0.037496963580854185,25.0,68.0,28.0,40.0,64.0,0.5387597870493857,34.0,45.0,11.0,41.0
Scope33,25.348785400390625,13.087454901801216,912.4226819426985,0.355724528273731,-0.5423196850396916,-2.5120247163114,-3.811446815477904,-3.1596820431328063,-2.8807541696114622,0.0,-1.9122365264839498,-4.12862468495358,-1.6204650939062102,-0.9126484334959795,-1.3505616745717859,-2.410827655562235,0.0,-0.23998769395459263,1.0,0.1266761754418398,0.4046641145311607,33.0,70.0,27.0,33.0,15.0,0.7734817674388661,28.0,57.0,19.0,39.0
Scope34,223.76592254638672,78.0256458123525,56897.946654224885,0.38877328156839197,-5.900470675988568,-0.4555538156989911,-0.6017670441762419,-0.5023576146760922,-2.573554031932549,0.0,-0.5446341727264024,-3.718592302614636,-2.1830725186316036,-5.742358783700184,-5.631096614363628,-5.339706643502922,0.0,-4.693533732736254,1.0,0.42898750696118676,0.09046881259561465,24.0,62.0,18.0,49.0,63.0,0.9731185421796185,34.0,44.0,9.0,39.0
Scope35,54.30426025390625,18.964713202582466,2936.5536833234364,0.03045581061737801,-1.2322236513212577,-5.495794315702566,-2.6837763036567415,-3.93019286496102,-4.082855721715368,0.0,-0.3936400976537584,-2.887301061930745,-2.9074205836987774,-5.453599051122696,-5.3253557153730595,-2.7156845036992747,0.0,-3.3315132888068355,1.0,0.2369106813509429,0.2966593518868724,38.0,68.0,8.0,35.0,22.0,0.41652865872996875,26.0,65.0,19.0,50.0
Scope36,24.770721435546875,11.236501057942709,726.3293285879772,0.80027286018635,-3.463664451819427,-5.956345454417136,-1.499398097697366,-2.28313564501056,-4.491942301188594,0.0,-2.686169301574867,-4.554132258612546,-2.753114351748439,-0.6291650820771055,-0.13996505754830402,-0.20518182768435622,0.0,-5.36946951111072,1.0,0.19908470242895115,0.19333893644736688,36.0,50.0,14.0,38.0,21.0,0.5847010693780199,22.0,53.0,26.0,50.0
Scope37,163.27716827392578,84.44303215874567,41210.54678762291,0.9445169237999991,-4.578504236510226,-3.544377515835344,-1.2303718936763097,-3.6728714210626796,-2.9632614564472775,0.0,-5.242408007546532,-0.40417473721978237,-1.1051432587881118,-4.204377060921498,-1.932916414436562,-3.757670281109262,0.0,-2.4518508428579606,1.0,0.15229799115263484,0.10399744576026805,26.0,39.0,3.0,47.0,47.0,0.6090672110731201,28.0,69.0,24.0,38.0
Scope38,92.38032531738281,79.82913038465712,29018.721885620034,0.21188728732116402,-2.342875304510364,-4.441413513602226,-5.297556146781816,-1.3007077445525699,-2.859049488446278,0.0,-2.015681658504018,-5.006618572808028,-4.234487655040212,-0.24144130127499608,-2.1785836478102456,-1.9267666413279843,0.0,-5.251381858058142,1.0,0.21038486280256807,0.0918566165704984,28.0,56.0,17.0,43.0,32.0,0.6800554792116256,31.0,45.0,21.0,36.0
Scope39,32.188323974609375,19.88861083984375,2148.8538981631864,0.274256601737666,-3.9985877603772657,-4.87401686285052,-3.1598598340924,-1.845953427939282,-1.466649501487404,0.0,-0.9801654100498194,-0.0872698718756757,-0.4329403038117068,-0.9607686046044961,-5.9053368405415805,-4.471080251909952,0.0,-0.5271514687285563,1.0,0.26799297494293206,0.2300330132456164,36.0,52.0,27.0,38.0,13.0,0.4347693418311009,33.0,56.0,25.0,42.0
Scope40,261.5685122013092,104.04053841696845,74508.10726427779,0.329998556349822,-3.9593170663011117,-3.8708412263391,-2.773066589761956,-1.1432603496448497,-4.025603321303028,0.0,-3.053641053330465,-3.1849810733404156,-5.4377553698497625,-5.214726569145714,-1.7086916631385378,-1.5989699909244122,0.0,-5.641615340829822,1.0,0.1762759090188016,0.02348263226685001,34.0,39.0,8.0,43.0,67.0,0.7337722685734347,25.0,70.0,12.0,34.0
Scope41,261.5685122013092,69.834493054284,61538.852748920675,0.11723616642531098,-1.0932650978116198,-4.605752469649656,-5.810562060628296,-0.9038267638757755,-4.80377029244886,0.0,-0.5090767954867257,-4.892067969057276,-2.251027556488692,-5.981297679508554,-2.523000721578521,-5.646335374228134,0.0,-4.530580830336738,1.0,0.48473296774090685,0.1150435935377397,27.0,54.0,21.0,49.0,50.0,0.8181094355529084,22.0,41.0,27.0,31.0
Scope42,65.83627319335938,26.936077541775173,5869.913536664215,0.715058040209597,-3.492319071777716,-1.1242349687267277,-4.639233572706714,-5.661620743315926,-0.9761531683941964,0.0,-1.158273728350398,-5.277289834217232,-5.5294944430829105,-5.36897483992548,-1.5853666409189522,-1.6793520884088302,0.0,-1.3836484358457124,1.0,0.7670895116469595,0.013386822323243478,34.0,40.0,24.0,32.0,29.0,0.926414033768959,24.0,69.0,2.0,45.0
Scope43,33.38352966308594,22.235675387912327,2637.6801774670603,0.675854095594876,-5.049936787664622,-4.543610464257882,-5.268015616807914,-5.700033286271364,-5.742129574665558,0.0,-4.984017754740942,-1.500457969274196,-0.7202428973816639,-0.05391051151169979,-5.0212843143956585,-4.995014528409348,0.0,-5.0875507705031335,1.0,0.2874341001994635,0.3108802929384626,26.0,51.0,11.0,45.0,17.0,0.8922972011446992,29.0,44.0,3.0,47.0
Scope44,147.31092834472656,40.793282402886284,20506.44594062597,0.4584633209114826,-0.91276181835552,-3.682211003461824,-4.229426901606096,-0.8110238002783019,-3.811805023838634,0.0,-3.0633709649558085,-0.04901686414971618,-3.904585896468222,-5.593040684692668,-3.219684592083654,-5.809073163440268,0.0,-1.7428648269632578,1.0,0.6239698588475774,0.7416829332665802,25.0,65.0,3.0,45.0,55.0,0.8252760083143151,38.0,67.0,4.0,41.0
Scope45,221.30229949951172,84.62244587474399,58844.659439588664,0.5644125622179855,-2.622420499698134,-0.13912474197288027,-1.2897125086840742,-5.090673545394114,-0.9058893786848046,0.0,-4.039463394863622,-4.7392810845352855,-5.6482655374843675,-1.5659672085571081,-0.3433414917520796,-4.112802835577861,0.0,-0.5638890134517363,1.0,0.1165185098549528,0.10871198812859377,33.0,65.0,2.0,49.0,38.0,0.6072312736653501,22.0,47.0,28.0,32.0
Scope46,29.09869384765625,16.881195068359375,1627.5681282512378,0.841207407065933,-3.2803373084892886,-4.121083026795012,-3.2972127823671924,-4.025428949782908,-1.8310433307562501,0.0,-5.5351256204410735,-5.7114966025322875,-4.8045437669253666,-1.0642461345259076,-3.3278785246700826,-2.8564579745995013,0.0,-5.335887264824598,1.0,0.9147155937872635,0.05590185735991467,32.0,44.0,20.0,39.0,49.0,0.5746308481020888,32.0,63.0,16.0,38.0
Scope47,261.5685122013092,82.7405260403951,65152.87060630275,0.519356478759122,-1.7908478824087322,-0.7300804722115259,-1.126130161242342,-4.086854799661272,-4.792484295190482,0.0,-1.2912255617778063,-5.127405654047706,-1.0118285031012118,-5.22695272685172,-5.362878866009136,-5.593328336130893,0.0,-4.567476571615584,1.0,0.22287064768039064,0.01100646615917062,34.0,49.0,22.0,39.0,45.0,0.6734945131849635,27.0,66.0,14.0,33.0
Scope48,230.98306846618652,77.16664528846741,56706.373880874875,0.8757227479900069,-1.6113896005621742,-4.242212703968454,-0.6654122845329722,-5.1027628849108435,-5.67099205327368,0.0,-3.851214176191146,-0.7155682429946459,-3.682145076940344,-2.4012553771168736,-3.648541427225952,-4.067371696176313,0.0,-5.83519745637222,1.0,0.10871147574088699,0.15302232457601958,36.0,48.0,24.0,47.0,48.0,0.4192106662769379,27.0,41.0,8.0,44.0
Scope49,42.8411865234375,25.000347561306423,3541.02135413175,0.163354049918159,-4.30657783162971,-3.026895455958847,-2.97416909807063,-2.659020519036862,-1.1739092484426479,0.0,-0.3426630934872481,-3.926217930082542,-5.766559216944576,-3.0224438265357905,-2.6200491810287883,-0.14925999966126025,0.0,-5.02759143550392,1.0,0.6918805775965001,0.6517662133173825,31.0,46.0,29.0,44.0,28.0,0.5877859550394301,25.0,40.0,26.0,43.0
Scope50,32.950714111328125,21.465805053710938,2539.5091555878753,0.31313225277268997,-5.227150833296442,-2.241393364078788,-3.4685870788446884,-3.0194960207248043,-4.223601279926736,0.0,-1.627411721107002,-5.784221900235432,-3.092853108419442,-2.7867285367612578,-3.6920781486696237,-3.812614735966518,0.0,-0.610933974449118,1.0,0.26158647380356526,0.06758207154202775,37.0,65.0,6.0,47.0,26.0,0.9888821049033378,38.0,64.0,20.0,40.0
Scope51,232.0935935974121,113.74800493982103,78191.9683570799,0.862198422632011,-4.816095719288082,-2.4258402911142403,-1.7584575951423425,-1.4283488944537384,-1.342061209499076,0.0,-4.10694187653342,-4.335106122331248,-3.892478862166314,-0.6712157698424699,-1.219186292875266,-3.491453764243606,0.0,-4.228756585424154,1.0,0.14316573678825645,0.11036439623542744,27.0,50.0,8.0,50.0,52.0,0.5150322904255512,38.0,44.0,13.0,37.0
Scope52,261.5685122013092,63.189522690243194,60690.42234544025,0.288088863024601,-2.81341712233861,-1.5567063719488017,-0.4871528423409419,-4.901453131116522,-5.984776012919238,0.0,-2.7320455850161336,-4.810081518957612,-0.2435709069396239,-4.458616534642002,-4.7711686986366,-3.95744471918058,0.0,-2.1835499639013785,1.0,0.14629359957345756,0.01609915736667922,38.0,63.0,14.0,44.0,47.0,0.9012056092440075,37.0,54.0,5.0,42.0
Scope53,170.8007583618164,97.01006444295247,55008.550086525014,0.989987934121743,-4.08404177145117,-0.25005931996096287,-2.6043339331637734,-3.3428159709567487,-1.1183686287237062,0.0,-5.471253019399158,-1.6704813199863118,-2.2805857732570383,-4.782254047540212,-4.50952945911375,-5.362050923757858,0.0,-3.446890338708924,1.0,0.3662053219651246,0.2235869653466846,33.0,64.0,6.0,33.0,51.0,0.3289051479011008,25.0,39.0,5.0,32.0
Scope54,46.868927001953125,15.404844495985243,2271.675335033913,0.23217904325650102,-2.1430624424240037,-0.03807011095774193,-0.5969508097567076,-5.199493274128668,-2.8153124534070932,0.0,-0.0892196600878794,-4.607706671395104,-2.0832856713476158,-5.840412699311472,-1.6363396830574253,-2.226076732600098,0.0,-5.974737172547106,1.0,0.291438361493689,0.032255010869734764,26.0,55.0,9.0,33.0,10.0,0.6608757253007849,27.0,46.0,29.0,34.0
Scope55,57.14942932128906,39.07988823784722,7316.595851901919,0.5921141474157904,-2.2848993756526803,-5.226953919959814,-4.998440114668464,-4.746689256115668,-4.975869875238492,0.0,-3.614384100700704,-3.0577400730992514,-0.17022452911052355,-4.10076853728384,-4.3606933193943,-0.47007599769993647,0.0,-4.334376222800988,1.0,0.5496025812515842,0.12588876217967773,26.0,54.0,28.0,40.0,75.0,0.4042467327989451,23.0,50.0,15.0,45.0
Scope56,73.332763671875,30.715560913085938,7433.48472954717,0.75934929715345,-3.739600141583202,-1.5861156080365317,-4.609177931549262,-0.016428142370903842,-0.1609452614226896,0.0,-3.7035836122150982,-0.998566200123582,-5.021761625121912,-0.49748788138792754,-0.9200571803124351,-1.131858029837364,0.0,-0.15824443073357308,1.0,0.85878991260007,0.1340685081917824,32.0,65.0,29.0,31.0,17.0,0.3509870151698817,25.0,51.0,20.0,50.0
Scope57,49.03382873535156,16.16927252875434,2272.0070870154304,0.064065440144765,-3.069417292857263,-0.2070623090371857,-2.1209836606552384,-4.467816010547274,-2.155648587899028,0.0,-1.0566232822643702,-0.5375133616902836,-2.6854281553321178,-5.1218483090224804,-4.940893372131006,-0.10968252067779005,0.0,-3.394577541596286,1.0,0.25629887278497476,0.4400367974170536,30.0,55.0,7.0,38.0,10.0,0.6345294434598471,33.0,38.0,2.0,39.0
Scope58,227.56507110595703,92.59092715051439,65245.865658622264,0.858823332836678,-2.519173197212635,-2.681713550252937,-1.4112089903912217,-2.155162172902776,-5.189191789546026,0.0,-4.603534617725574,-5.354875431124608,-4.300810221789528,-4.94490891058488,-5.250158904910332,-1.1727445783863963,0.0,-2.7022701238776055,1.0,0.16773687591958675,0.3953354872035799,37.0,61.0,10.0,30.0,55.0,0.7647236634091289,34.0,40.0,23.0,48.0
Scope59,172.94415664672852,108.93516498141818,59066.03301617833,0.964452587588722,-0.4771897071263398,-5.205523761322008,-3.051561372183442,-1.7342063788079942,-1.6044895952692801,0.0,-2.6013494032017594,-4.385482425643212,-3.1963971858915436,-3.100253870872037,-5.169581034586962,-3.2418410029781346,0.0,-4.8364669947990055,1.0,0.12375234670594344,0.025700049761971714,31.0,43.0,7.0,45.0,41.0,0.949065057596781,26.0,49.0,11.0,33.0
Scope60,31.78814697265625,13.420057508680555,1397.33938254416,0.929003137616127,-4.655362288727273,-2.0395298195076657,-3.6008679233585763,-5.985593956746984,-2.095026388118388,0.0,-4.744929621123096,-0.43725044741483376,-4.5262242008640055,-0.5919936349975563,-2.4319094235909082,-5.836493479909992,0.0,-5.42392539965838,1.0,0.32174122054290794,0.022704082566068304,33.0,61.0,28.0,30.0,21.0,0.3621385617816866,38.0,47.0,5.0,38.0
