Run,Max Qualities,Avg Qualities,SoS Qualities,botkm,logchanTM_E,logchanTM_N,logchanTM_S,logchanTM_W,logFTM_CF006,logFTM_CF007,logFTM_SSF016,logFTM_SSF017,logFTM_SSF018,logFTM_SSF019,logFTM_SSF020,logFTM_SSF021,logFTM_SSF023,logFTM_SSF024,oilvismult,permmult,permmult_asph,PX1,PX2,PY1,PY2,topk,wpimult_2s,X1,X2,Y1,Y2
Refine158,30.84423828125,9.539783053927952,836.6541321809636,0.333767374894259,-4.253691227676294,-0.2918230236846,-0.7590749094201241,-0.24148333378055398,-2.310697404291264,0.0,-3.049174274091667,-1.244709232030326,-5.12314145450793,-2.737231145982183,-2.708706820000666,-2.6614353941284494,0.0,-4.739460293050794,1.0,0.1797889472433981,0.11270485210977138,38.0,70.0,9.0,33.0,16.0,0.47226713530085146,33.0,55.0,2.0,33.0
Refine159,58.672332763671875,19.615197075737846,3437.0761020728387,0.8132510172583189,-5.359779281087706,-4.872731701934292,-0.0367670571304739,-5.865763323893484,-0.3825510177134097,0.0,-1.7493974600552278,-4.037666361296688,-5.765105499499932,-4.196634739865556,-0.8969717552284981,-2.7296407322057696,0.0,-3.661020594187614,1.0,0.7903067395540073,0.14512315890598565,33.0,62.0,15.0,49.0,41.0,0.9883458920114083,38.0,69.0,25.0,39.0
Refine160,48.63037109375,16.481343587239582,2170.7746660539415,0.35667400089692003,-0.6211719173793897,-3.4832871733069877,-1.5432545442572998,-5.085667678868772,-4.644960736260888,0.0,-2.0100400715219884,-0.8631253251363002,-2.7470699867746466,-2.0094264828867843,-1.9204960265535842,-3.3123821364659602,0.0,-0.6181316119135865,1.0,0.8911312378944287,0.18027730163065844,29.0,47.0,17.0,47.0,40.0,0.765064430081281,38.0,46.0,27.0,37.0
Refine161,35.820831298828125,10.302451239691841,1102.9719621423865,0.13947286088586702,-5.61511684338243,-3.956381011930122,-0.3960107023106456,-3.682172752290018,-5.750034926471592,0.0,-0.9446444503078384,-3.5669148365013035,-4.16424962942487,-0.5213738274694801,-1.4445317019728456,-2.108390127429072,0.0,-4.7784858855114,1.0,0.3310219484438042,0.30624751000515943,23.0,44.0,14.0,30.0,21.0,0.6641560103537398,32.0,63.0,26.0,42.0
Refine162,34.219451904296875,10.414326985677084,1040.807256810367,0.661375699083588,-1.989588520641072,-2.0504830245861,-0.482394867457014,-1.6969798563913923,-3.9530921061679622,0.0,-1.5928395298166702,-5.845912369617672,-0.8871152865835441,-3.424566813942952,-2.9294446268944263,-5.641492910753592,0.0,-4.011412509423636,1.0,0.23220819759062428,0.32005859906303546,23.0,63.0,2.0,44.0,19.0,0.3324482284074956,27.0,60.0,26.0,47.0
Refine163,13.629013061523438,5.288667466905382,256.60765528015327,0.82284674621027,-0.12906404083485512,-1.6546385237976962,-4.396244090812457,-5.25198198485427,-5.990051863922454,0.0,-4.116908446383888,-0.2770589880822847,-4.661124120893382,-4.577482043066592,-1.0667713725982324,-0.05667881672018993,0.0,-0.48671599313917824,1.0,0.37304609591036836,0.07923714792258803,30.0,39.0,3.0,30.0,33.0,0.97548209996025,28.0,55.0,21.0,31.0
Refine164,25.90155029296875,6.1625620524088545,453.93744328815956,0.4463798886488697,-0.0503564691716214,-1.2855459437378585,-3.5244586984788553,-2.9907583740259853,-2.8210279963654057,0.0,-0.08617547029966754,-4.830640357306968,-3.569456107558419,-3.5512158326676326,-1.078891089019212,-3.345103073489256,0.0,-4.631160458409546,1.0,0.19560335732215056,0.29044662054599024,29.0,38.0,13.0,50.0,17.0,0.7378989556043136,35.0,50.0,25.0,34.0
Refine165,19.9615478515625,7.043480767144097,388.5570144348312,0.5555205646494128,-0.8478987803105529,-0.5467581883465202,-1.1309751307707119,-5.45329390248516,-3.79364144285271,0.0,-4.280817787043183,-4.466380247402994,-4.66009453102326,-2.677728311598246,-5.682739153243632,-1.2525467262207783,0.0,-0.36266416954834213,1.0,0.1599156807359617,0.11640150006890006,33.0,63.0,19.0,48.0,12.0,0.3222785122028854,30.0,64.0,28.0,32.0
Refine166,57.387939453125,18.777420043945312,3161.0626089127036,0.06924919590233702,-2.109336034581042,-0.05762629455008472,-2.04514309097262,-3.0676269752961614,-3.4452497848868266,0.0,-1.6650742735102444,-0.21468175387610966,-0.4765744939459262,-4.0741567227012965,-5.735150982694098,-1.8850565160591541,0.0,-0.4909410289022462,1.0,0.6137678638984253,0.5538172302946915,34.0,61.0,7.0,36.0,31.0,0.5669326755093634,32.0,48.0,26.0,49.0
Refine167,39.189422607421875,15.318391587999132,1748.861399426707,0.09540256630017702,-0.5611415715598138,-5.356974896524284,-2.403963998923664,-2.964285728076341,-1.3699535940853735,0.0,-1.0973934398497978,-3.7680651080760956,-2.174831579734794,-4.920827746560372,-2.6761659347276465,-1.4809412508382858,0.0,-3.411819957281126,1.0,0.5343429188453871,0.013006333325815349,36.0,68.0,15.0,49.0,29.0,0.5532269216821064,38.0,68.0,25.0,32.0
Refine168,48.27215576171875,14.263285319010416,1858.4140000927728,0.772753663795246,-2.9665849713812755,-3.73184497959627,-2.5503507719735987,-1.1157069526400996,-0.7801564898310591,0.0,-0.6193083120468357,-5.117370655108962,-1.139528801307546,-1.7063074205154418,-1.746713379690978,-0.9438415150537676,0.0,-5.4878977480993445,1.0,0.7172524100070793,0.5824912663110522,30.0,59.0,4.0,33.0,43.0,0.5689731746901339,27.0,45.0,24.0,45.0
Refine169,50.01263427734375,17.418197631835938,2607.3468057235004,0.9980459499127601,-5.50195229365818,-1.1958905786646596,-0.2514636253729563,-4.273770821511822,-3.985376603990406,0.0,-4.647939191791542,-5.057239730353434,-4.151128240339152,-0.31352270727947307,-4.162902274447417,-4.308570712802166,0.0,-2.009418762811248,1.0,0.2743358923450347,0.3535094622214009,26.0,40.0,2.0,34.0,29.0,0.5664969707064489,23.0,48.0,23.0,37.0
Refine170,31.727691650390625,10.070493910047743,915.0093177721137,0.801807474626737,-1.1963061239603876,-4.050248895135492,-0.7107748484215808,-1.8646661640223137,-3.5548880947577404,0.0,-1.1042777366805119,-4.636374276567858,-2.339467665969342,-1.8287704245882903,-4.02580017465843,-5.994070624158768,0.0,-1.8703210772996943,1.0,0.16280861163771657,0.14053421694631085,35.0,55.0,3.0,34.0,16.0,0.7291478365204365,24.0,38.0,23.0,38.0
Refine171,50.04461669921875,16.155810885959202,2515.8568585283356,0.8713093178596669,-0.6038832151148696,-3.3739033763967226,-0.025730071655441833,-0.8065262165617799,-5.7771024057532925,0.0,-0.29011531624849773,-5.2310456075411045,-3.545772565773384,-5.0028286719099535,-0.5118502429497536,-5.582768542092258,0.0,-0.6839312644162439,1.0,0.7754372753260159,0.010506002385981804,24.0,48.0,24.0,32.0,42.0,0.8621029852958444,29.0,56.0,25.0,46.0
Refine172,35.149505615234375,10.710367838541666,1284.0715891048312,0.258958456738004,-2.259951900017448,-3.127745896341546,-0.12590626568777985,-5.018286094357146,-0.8096381720860384,0.0,-2.1670012334669644,-4.570847806020252,-1.1799443203179187,-5.518983493258842,-1.4715600037049699,-2.5750942048261862,0.0,-2.861203750480521,1.0,0.6808956769364201,0.050987507669263625,35.0,51.0,6.0,36.0,29.0,0.4704064863679346,37.0,45.0,27.0,38.0
Refine173,42.172027587890625,15.470101250542534,2041.4621306244517,0.398365044231743,-5.746123721523612,-4.737610823956098,-1.4916109293529436,-0.2917418058636363,-0.5178335117789405,0.0,-5.0908345387800535,-4.193337524066262,-1.097721743871018,-3.2283111483586757,-3.5074163884806,-2.201687275804338,0.0,-4.749545569707983,1.0,0.36481284003297465,0.12649810673230047,38.0,46.0,3.0,41.0,11.0,0.7550069424584376,31.0,42.0,27.0,33.0
Refine174,30.340667724609375,8.466278076171875,785.7382906177081,0.282190299944156,-1.7589705454334332,-5.174484068229486,-0.722323095105402,-1.533388578358296,-3.3588047139736315,0.0,-4.56323018747379,-3.9351606770864285,-3.2577855127899404,-4.1661048103859155,-0.9970175210576642,-4.681942110691674,0.0,-4.897451232813732,1.0,0.2587349257715639,0.010388271342074352,36.0,66.0,29.0,32.0,10.0,0.774617941430521,25.0,52.0,26.0,40.0
Refine175,46.016815185546875,14.839299519856771,1933.7568871147232,0.698300406184172,-2.603920033702051,-2.9845138589221314,-0.05398520939792917,-3.2652862536689633,-4.545158660134608,0.0,-4.29894372920958,-1.1412842856472913,-4.114936276385526,-3.0880584663299304,-3.94972079207721,-2.7235203343532457,0.0,-2.5218678354122934,1.0,0.6505112053160665,0.12457988875600813,26.0,51.0,5.0,43.0,38.0,0.7094682857097167,38.0,57.0,25.0,45.0
Refine176,27.93780517578125,7.458428276909722,589.5659942552447,0.17590424482828998,-4.227339885956772,-5.627743482877182,-0.7918038685203541,-1.1423337115532277,-1.2736236017406242,0.0,-3.85171954658154,-5.7844584124994824,-1.1085869259308279,-0.13863085231632688,-1.5542847712177856,-4.9943819640375295,0.0,-2.798685931433615,1.0,0.33015976661709084,0.40602558333791516,23.0,51.0,14.0,39.0,21.0,0.3122034602556657,35.0,59.0,27.0,37.0
Refine177,56.92193603515625,22.096376207139755,3876.049875151948,0.08064405862427398,-2.6614299497621667,-0.9253228808639467,-1.1852377298179677,-0.33748919185664406,-1.234503566824074,0.0,-1.2129097579436463,-2.1241841614633556,-5.758740991926318,-1.8827337550382648,-0.5405676577491842,-3.7916926307846044,0.0,-2.25020315926854,1.0,0.5273081696109093,0.07088174307399968,30.0,41.0,26.0,34.0,29.0,0.31294006251556195,22.0,44.0,24.0,36.0
Refine178,35.226165771484375,20.983842637803818,2349.4994494894054,0.6232639822552231,-1.2098872573744863,-2.8578958805497607,-2.3289226143238864,-5.346023912910132,-0.8432869905726292,0.0,-4.7052393308132405,-5.846087155004064,-4.741507023216564,-0.26253149514658247,-2.213892227542956,-5.76564312103851,0.0,-1.8164361061571874,1.0,0.19101540802373454,0.019762669648297634,33.0,44.0,11.0,31.0,13.0,0.7332472991468006,35.0,70.0,29.0,42.0
Refine179,24.613937377929688,8.388626098632812,645.4617920477176,0.873988686814822,-1.95295359525465,-1.3006165465205513,-2.3239467480524763,-1.3516202598449336,-4.702038071599302,0.0,-4.835233217140776,-1.7633333926567198,-0.6049900524671941,-5.405013617529726,-5.055213258202272,-0.46840457374326583,0.0,-2.0240435142822237,1.0,0.1822363301451407,0.2635808693966948,25.0,53.0,12.0,48.0,11.0,0.5347481803318771,36.0,48.0,29.0,31.0
Refine180,29.909393310546875,8.499374389648438,702.5376729430864,0.5753601367186653,-1.3428613995298564,-3.95371727420697,-0.06200249561122817,-3.3962010294431444,-3.6777310336231617,0.0,-0.38098461800727534,-3.3246529546144528,-5.922950495878734,-2.827143246418986,-4.157071026355267,-0.275705440602648,0.0,-5.213649421712034,1.0,0.18973154583636315,0.6190468270688871,26.0,61.0,15.0,33.0,19.0,0.6914712541316448,22.0,54.0,24.0,38.0
Refine181,15.093963623046875,7.4434865315755205,314.1813760806108,0.965356258474547,-3.720946252511538,-1.3854131950060733,-4.603293468751723,-4.3832049215483995,-1.4624472175689966,0.0,-2.091336985234194,-5.706359009934744,-1.505508262965762,-5.355633566231418,-2.2627759377237835,-2.61697225637553,0.0,-1.6690129853204576,1.0,0.21666179549456754,0.7674320857288384,37.0,46.0,21.0,34.0,28.0,0.7770863662092864,38.0,47.0,6.0,38.0
Refine182,34.46783447265625,12.461871676974827,1236.4633110143477,0.209182110165683,-1.8158661810723542,-2.729886161629186,-0.5572178319849357,-0.9118489597655337,-1.70581633166778,0.0,-4.464154969932102,-3.38133539741248,-5.92571738494728,-2.313177556139166,-2.2661650302727563,-3.1782715361375544,0.0,-1.79716918932162,1.0,0.3441349384697104,0.5652120683758228,31.0,67.0,24.0,40.0,25.0,0.6017094816893507,34.0,57.0,26.0,30.0
Refine183,24.238906860351562,8.588160196940104,547.7469131381949,0.40004782695112473,-1.2316881520583163,-5.485544878833774,-0.6009541342878837,-2.5331581254771196,-2.7806784445678625,0.0,-5.2760182490539265,-2.186381526219972,-3.0513988736590756,-2.0210249982520923,-0.6934073569292041,-5.7988665140518565,0.0,-0.3827071499542978,1.0,0.1855744747145948,0.017196668348727327,38.0,60.0,26.0,36.0,20.0,0.8742307377871112,37.0,70.0,28.0,37.0
Refine184,16.461883544921875,9.607050577799479,513.8899896225194,0.263248018348959,-0.05688052288516232,-3.3496628530104346,-1.552912761203448,-1.9888750740736736,-0.2889411403913398,0.0,-1.1894702702960522,-5.198566307812878,-2.2430221898450102,-0.6110362383414838,-2.1224782487115537,-0.8293286971073517,0.0,-3.573633214385646,1.0,0.22585398845514415,0.1861569986516386,32.0,64.0,10.0,50.0,14.0,0.87459686418554,30.0,46.0,26.0,49.0
Refine185,61.552947998046875,20.818835788302952,3791.5528074522736,0.7591118317632459,-0.9195118015734174,-1.0218632354612582,-2.545373055800276,-4.426603351325015,-1.5438239746503841,0.0,-3.488358679592147,-4.2361419412480075,-0.5343666131005742,-1.9934113750452598,-2.1290202691935236,-2.9545339298993785,0.0,-5.031801157203912,1.0,0.6582999564525472,0.26912602042322425,33.0,59.0,2.0,48.0,38.0,0.8226254007864455,24.0,66.0,25.0,43.0
Refine186,22.15069580078125,8.251408894856771,533.5288955291035,0.758691331672668,-2.094886028982768,-0.6822226743377575,-3.992815704557502,-3.508082460584853,-5.8554929366285275,0.0,-5.38649012895486,-1.5472516848017337,-4.280740814477226,-4.86539818488174,-3.4790450786681326,-1.2478688728899536,0.0,-5.334847506860334,1.0,0.9803507328921429,0.25832491199612917,35.0,50.0,20.0,38.0,71.0,0.8753947647640277,32.0,56.0,14.0,45.0
Refine187,49.7711181640625,17.191631740993923,2443.856928422232,0.622699029189394,-1.2217455502569363,-5.014726323075378,-2.433354734452857,-0.33177724629260386,-4.295557919846394,0.0,-4.822956204172434,-2.4597562102166224,-5.747112802702806,-0.8178137518771136,-5.962388088964092,-1.2902036148417668,0.0,-1.7283841735771617,1.0,0.9405208614138778,0.16960665320060594,22.0,50.0,5.0,49.0,47.0,0.380968790360542,34.0,49.0,28.0,47.0
Refine188,26.496826171875,8.239454481336805,523.8439677257556,0.8648200180308341,-0.09096003711915035,-1.7555122928997902,-0.299464061994696,-0.4815167085871739,-2.180254698872796,0.0,-2.0556083589262677,-0.46834619862539917,-0.8943813756823857,-2.6895546107700463,-4.633695279385104,-2.29892258852718,0.0,-3.0672183546231637,1.0,0.14655578525134366,0.010536793897814286,34.0,63.0,14.0,40.0,15.0,0.6155887857803999,24.0,48.0,29.0,35.0
Refine189,50.31011962890625,20.919323391384548,3189.004552593571,0.215737871429994,-1.0119601579945803,-2.5698891457000146,-1.0160563968545162,-3.966915929839602,-4.661282964653532,0.0,-2.23473701211468,-1.5345109873847758,-1.5401213962033502,-0.5404926750265258,-5.49150426938685,-3.1720352908608827,0.0,-4.095872061141156,1.0,0.9500083946965565,0.07811945933260206,32.0,64.0,26.0,32.0,44.0,0.8307443472652984,32.0,69.0,25.0,50.0
Refine190,34.683502197265625,11.857174343532986,1125.4532840203028,0.625101619311734,-3.7425542191915078,-2.4203217211686026,-0.2508901586093337,-2.869701214614376,-2.034151306614612,0.0,-5.669679079282338,-2.292019229752098,-3.0184609263543,-3.984828124962612,-5.047733231559846,-1.9530122715656812,0.0,-4.87028332190487,1.0,0.5248027449038112,0.2012012193326281,26.0,66.0,13.0,34.0,34.0,0.967596766263707,35.0,67.0,24.0,32.0
Refine191,21.11724853515625,12.206985473632812,872.6120012885658,0.5940401672437681,-0.6057463968613321,-5.573280566067054,-1.9813658145386936,-0.07307140155994762,-2.9727006733887222,0.0,-4.47329011219329,-0.4804760066934417,-5.42538879124887,-4.469601627888888,-4.429135140794353,-1.3543912474483681,0.0,-4.427715458813778,1.0,0.23429742137054957,0.043782574795069876,36.0,70.0,10.0,50.0,8.0,0.33951551870420277,34.0,60.0,28.0,35.0
Refine192,13.699432373046875,4.653523763020833,162.61957269720733,0.613216049543335,-1.3044974457252483,-4.67993138965725,-0.44128955485956567,-0.11877750087756045,-4.95361879017174,0.0,-4.602684072623562,-5.012536700329656,-3.9757602461101795,-0.3529782541611901,-2.260811539874598,-3.2710594199808214,0.0,-4.94061535048857,1.0,0.2325042588939215,0.04346301480213242,38.0,67.0,18.0,43.0,10.0,0.5535873671337894,37.0,63.0,29.0,49.0
Refine193,32.13069152832031,12.68344455295139,1272.249379577348,0.20381473992822402,-0.3393121652526183,-5.961213429895788,-0.27538314336158365,-5.966619366029472,-0.2441077442659072,0.0,-1.807735448404908,-2.5397342921562336,-5.296031697526248,-4.463324457811536,-0.4963812653625599,-5.852091274195578,0.0,-2.0179196566295103,1.0,0.15844569815531498,0.3633916259165824,35.0,65.0,29.0,44.0,14.0,0.5859030515553743,38.0,38.0,23.0,41.0
Refine194,23.322052001953125,15.396909925672743,1309.4838692267658,0.333672395602301,-2.6557374738220583,-5.06318887661241,-0.8257278418260121,-1.0551666208632904,-0.19545812415361752,0.0,-5.995993361828526,-5.58698013512601,-1.5221161497687357,-4.007472908934666,-2.395102510226736,-0.42827885747328587,0.0,-2.069145533030448,1.0,0.20931506230619293,0.015911631201562682,27.0,56.0,20.0,31.0,18.0,0.9049376128559519,25.0,53.0,19.0,30.0
Refine195,34.590179443359375,10.36758083767361,1099.4917172277346,0.901953063972549,-0.5206778139152934,-3.776251839175248,-1.8429881654814597,-3.170310767215109,-1.533750986137644,0.0,-1.8514599277287598,-3.6499922656904644,-4.763351290855848,-1.2839130567085437,-4.471308131809241,-3.761667217236156,0.0,-3.4669909145662565,1.0,0.48402161562591156,0.22217705516030306,34.0,60.0,7.0,48.0,36.0,0.403144004953458,31.0,61.0,23.0,34.0
Refine196,58.25274658203125,19.734898885091145,3418.6030886146473,0.828883240340677,-5.1151164496606745,-1.3706245958721057,-0.33002647411532315,-3.763975275383532,-4.715379295760508,0.0,-5.398489753300296,-2.929061820532861,-1.2396138013451523,-4.1548293121127635,-4.691235262233048,-4.008113132974956,0.0,-0.3627568372933734,1.0,0.6075719963369703,0.08367915927241013,38.0,57.0,2.0,41.0,38.0,0.39438792270605666,37.0,49.0,13.0,37.0
Refine197,72.19172668457031,40.66815694173177,10556.658307183883,0.17515490605175,-2.349507356095482,-4.993206791576232,-4.131116728322645,-2.041661569119342,-1.110299628048276,0.0,-5.509699225743168,-3.7723987787703424,-2.00882680783746,-4.84556936780001,-1.639919098609866,-4.969236295316634,0.0,-2.10102239590293,1.0,0.9975355864951124,0.9116892561167464,22.0,62.0,6.0,38.0,78.0,0.4241284917507152,32.0,40.0,13.0,45.0
Refine198,36.619873046875,11.182144165039062,1120.0689479844877,0.14301250852728298,-1.1452911849232796,-4.402938074233734,-2.1749690143767664,-5.8553933679945365,-0.647131690889454,0.0,-3.4239297909725916,-0.6102685166867108,-5.944226647333506,-5.603686462010904,-4.9320294314227375,-0.5207693698946461,0.0,-3.3509598458469023,1.0,0.3173829638638907,0.2383444276710746,22.0,41.0,20.0,34.0,22.0,0.5193502789083536,26.0,69.0,25.0,46.0
Refine199,47.962432861328125,16.59269036187066,2386.52323803131,0.08671796427814699,-0.6198291474684297,-1.3389521194235519,-3.228659609840996,-1.03881706701078,-2.3324170016489765,0.0,-1.4234326805374558,-1.501356193971378,-4.846111805249298,-2.1508890534892977,-0.49852418890106964,-1.9057212358620061,0.0,-5.984407308045942,1.0,0.5759467403623848,0.1711310372962472,22.0,47.0,13.0,50.0,28.0,0.875995592831071,29.0,63.0,27.0,34.0
Refine200,32.002349853515625,12.105409410264757,1189.9180745548801,0.765157308241437,-5.404856670098874,-1.894938176171424,-3.917375621861484,-0.9369566470515007,-1.7222369295557822,0.0,-0.6939799118860801,-4.20465165949953,-1.6481132469383404,-0.03174842501325692,-5.020276874223432,-2.4656013934752865,0.0,-4.824215020205748,1.0,0.374980331548681,0.20822055192132852,37.0,52.0,17.0,42.0,33.0,0.9168330590080442,38.0,52.0,5.0,34.0
Refine201,44.419342041015625,14.064125908745659,1936.0704589296365,0.284591910779736,-2.8709287292228955,-4.230443590215006,-2.23332874615965,-0.23636710999402233,-0.7160679875966522,0.0,-4.224471199578144,-1.15240024809429,-5.88197704512468,-2.6707384039367525,-2.4554484472934344,-4.313235814275,0.0,-0.3313581298851602,1.0,0.2748929034960176,0.29889586407361063,27.0,58.0,6.0,32.0,20.0,0.5957358585765489,25.0,53.0,20.0,48.0
Refine202,22.4234619140625,7.705796983506945,459.83205691329204,0.28940091027701,-2.812854303312883,-1.401376258255043,-1.4965202561007365,-0.5475488283993126,-0.07669412610502135,0.0,-1.9193345349383524,-5.089893530878668,-1.4954739849168304,-1.6563762999284704,-1.938323316037014,-1.2714505087751222,0.0,-0.2860921795529281,1.0,0.2292359846116979,0.11534655599402364,35.0,42.0,2.0,40.0,20.0,0.8294852119212794,24.0,54.0,27.0,33.0
Refine203,35.646270751953125,13.767554389105904,1525.370074164588,0.37482771053727804,-3.2929950374339167,-1.03264338009381,-3.3001555864602232,-1.9970743475196535,-4.937451579623376,0.0,-3.650579821775808,-2.579605883765506,-3.5650824173048936,-0.07281419884910978,-4.950509452818882,-5.786915567603064,0.0,-2.18642645591793,1.0,0.45892311126319607,0.5565715527920679,32.0,55.0,29.0,43.0,26.0,0.7529302423734662,34.0,59.0,22.0,30.0
Refine204,17.368026733398438,9.527403089735243,530.7053286201553,0.150217135867375,-4.583947486468842,-2.046795352865346,-2.169968860120404,-1.849701908727642,-0.6851925363876052,0.0,-5.182029199477302,-0.9014998163804337,-0.7525368085581965,-1.2598345209349864,-4.156767345870287,-5.2206776596710425,0.0,-1.90576294543098,1.0,0.21199898250919863,0.15495948796129475,36.0,43.0,24.0,33.0,15.0,0.9980562916851621,32.0,53.0,20.0,45.0
Refine205,25.619140625,14.12936062282986,1191.1963919776026,0.610314260867426,-1.9826379533628122,-2.1518378060661716,-3.612892795495548,-4.868397707771604,-0.4990144801113967,0.0,-0.7988711759222342,-0.12834288832155583,-5.030470500208146,-0.9644649177660725,-0.92853899857068,-0.4795655461290842,0.0,-4.0570089117872765,1.0,0.24371964148994585,0.08681683956707512,37.0,48.0,27.0,35.0,10.0,0.38552952394543827,38.0,54.0,22.0,38.0
Refine206,65.400146484375,19.79862297905816,4079.2061418659287,0.894019960474724,-5.977241850750126,-2.79729205656721,-1.0970791768595758,-0.2845461172642141,-2.9596604615946713,0.0,-4.3525845308940845,-0.3219774565615978,-0.9758389385222692,-2.2074199660027736,-5.481064970313924,-1.9465536464837285,0.0,-3.2580989904069786,1.0,0.9486865564888834,0.414681129742298,33.0,47.0,2.0,48.0,79.0,0.5799680850223081,22.0,65.0,2.0,36.0
Refine207,47.442047119140625,15.509474012586805,2107.738574688323,0.21717448916083498,-0.68144585625984,-0.02762507186644214,-5.358658245786774,-1.3616099320628816,-0.7984751786773199,0.0,-3.642294301570674,-5.694529794510036,-3.055772711917461,-1.6769680948190757,-1.4413522988560796,-4.694645253581976,0.0,-1.8333027763219985,1.0,0.27085154407352063,0.28722560717384493,37.0,62.0,20.0,30.0,22.0,0.9260995284485865,34.0,45.0,22.0,47.0
Refine208,15.4615478515625,6.527153862847222,314.11436837073416,0.382821521979728,-0.8337698608939856,-2.070375510473292,-2.2317979769348097,-1.7900883710464441,-1.08866002878111,0.0,-3.4810952597125002,-0.8012776382681341,-0.42504070471703415,-2.004268941541656,-1.6042992941453695,-1.8345998936506858,0.0,-0.08632544839188583,1.0,0.1522946678129389,0.13872556298639038,38.0,59.0,21.0,40.0,13.0,0.7275304293180417,37.0,59.0,24.0,46.0
Refine209,29.168350219726562,16.70504930284288,1558.3806201812113,0.914726629542219,-0.3933063578842493,-3.84309371549205,-3.9976638401919242,-0.6658872195008527,-2.7881501416664642,0.0,-1.21696502328588,-3.815026941428802,-2.494066659678208,-0.8411793160162135,-5.58312387973065,-1.1626970641144982,0.0,-4.370178857662992,1.0,0.17585701252992988,0.45112969884487697,31.0,40.0,7.0,38.0,16.0,0.7266391972962188,29.0,67.0,28.0,34.0
Refine210,18.740829467773438,8.079140557183159,376.2963859924348,0.9769758906417569,-2.4224751551768935,-4.534896505547196,-1.9379939734584122,-1.5644668737956096,-4.930699141851084,0.0,-2.404708225076438,-2.788368237578327,-5.972518549680864,-2.110147969076046,-2.9785377065996737,-1.4625179248983713,0.0,-1.5051992582893554,1.0,0.1526747407079737,0.5378331885059083,38.0,55.0,12.0,32.0,17.0,0.3198590872896115,35.0,59.0,24.0,47.0
Refine211,39.225616455078125,13.967924329969618,1768.192545931437,0.881794413877241,-0.3528998859150292,-5.73609243450249,-3.0068050094077927,-0.0748597048867552,-4.672181307858252,0.0,-4.6039079205758995,-5.3584695563716025,-0.015102868344960108,-0.6738328790066888,-2.455136449286338,-2.815978860242666,0.0,-3.068705719110274,1.0,0.16073620714845482,0.012520092460256422,36.0,63.0,17.0,30.0,16.0,0.8349323602238272,30.0,66.0,15.0,50.0
Refine212,35.4326171875,10.328184339735243,1125.989992026356,0.23593045894418302,-1.9235235524505594,-4.548176155101192,-0.6722941576170722,-5.230021383712638,-4.343104071984918,0.0,-5.045918590029486,-4.224682301771808,-2.8066004511087423,-3.4491774058697984,-3.5454404151666923,-3.161272792895031,0.0,-0.11318540204375971,1.0,0.2755334624221776,0.8467015776479788,35.0,55.0,6.0,33.0,13.0,0.36074244518180576,24.0,54.0,26.0,47.0
Refine213,25.004470825195312,7.891777886284722,652.7364746609237,0.8668470798747601,-2.170669544154144,-5.055312728280444,-5.5482858672718205,-1.1981633045254192,-5.627468571145896,0.0,-0.05948861792674798,-3.1919416680223933,-1.372084012323871,-4.9249523392040455,-0.3474459118528195,-1.7161406301966062,0.0,-3.397499848008148,1.0,0.20447452677729674,0.16665432115149684,26.0,42.0,24.0,34.0,13.0,0.4654939362168869,34.0,43.0,12.0,39.0
Refine214,15.375396728515625,5.276996188693577,201.5707417341182,0.997641850341927,-2.2126665483067383,-3.1876373285857413,-1.9448690364027303,-1.3333931104451828,-5.5465945407672965,0.0,-1.1262709387159795,-5.138116088540328,-2.3315654511418202,-1.95234373654041,-3.860649421941738,-2.489624373711151,0.0,-5.262656627154576,1.0,0.18294825204776888,0.1939731881345607,25.0,49.0,28.0,39.0,22.0,0.9309440121022647,34.0,40.0,13.0,41.0
Refine215,25.669052124023438,10.749133639865452,709.3913988560671,0.847079849347005,-4.811442211784988,-3.296541033519966,-1.1482752421165863,-1.1360698355588639,-1.8751722210782642,0.0,-3.261016124789858,-5.50709873725689,-5.972277810562014,-4.98604262994531,-4.008160449341802,-1.5923391597587102,0.0,-5.981749599913152,1.0,0.15744410455322194,0.47845754429989346,30.0,41.0,22.0,45.0,15.0,0.9270387229481158,30.0,61.0,29.0,50.0
Refine216,40.589080810546875,13.467120700412327,1698.176479999558,0.956919269608848,-1.77420200104872,-4.677305516187462,-0.34688032205056185,-0.4812025780226392,-4.958428884814776,0.0,-1.9752835538580484,-5.983806664428624,-0.35426425930274963,-2.48863913623964,-3.260496206283385,-2.6366454846780423,0.0,-4.1976890269795675,1.0,0.18319942282627102,0.1551146924696941,36.0,62.0,25.0,41.0,16.0,0.8025578752279603,25.0,39.0,28.0,32.0
Refine217,40.3790283203125,13.483846028645834,1392.7726496306714,0.833099876693397,-2.460782781531294,-5.882777753559822,-4.153511650417098,-1.1656229849526598,-2.291732057357736,0.0,-4.635827700352332,-4.6965929042858345,-3.856103883470316,-1.1815141845585178,-1.9274254568159819,-1.8483234584944501,0.0,-5.736503835777006,1.0,0.15719609784240868,0.7921862059086174,36.0,38.0,18.0,31.0,19.0,0.5223640080317886,26.0,66.0,19.0,50.0
